sample_id	population_label	category	locality	country	lat	lon	date_bp	date_sd	coverage	snps_1240k	mol_sex	assessment	publication	publication_doi	usable_ancient
I12312.AG	Scotland_N-olowEEF	West_Eurasian_control	Ulva Cave (Scotland, Argyll and Bute, Isle of Ulva)	United Kingdom	56.467475	-6.172222	5624.0	27.0	0.03512831	38035.0	M	Pass	PattersonReichNature2021	https://doi.org/10.1038/s41586-021-04287-4	True
I12313.AG	Scotland_N	West_Eurasian_control	Carding Mill Bay II (Scotland, Argyll and Bute, Oban)	United Kingdom	56.407222	-5.490556	5550.0	87.0	0.00796253	8663.0	F	Pass	PattersonReichNature2021	https://doi.org/10.1038/s41586-021-04287-4	False
I12317.AG	Scotland_N_mediumlowEEF-omediumlowEEF	West_Eurasian_control	Carding Mill Bay II (Scotland, Argyll and Bute, Oban)	United Kingdom	56.407222	-5.490556	5448.0	83.0	1.18925745	656775.0	M	Pass	PattersonReichNature2021	https://doi.org/10.1038/s41586-021-04287-4	True
I12323.AG	Russia_AltaiKrai_Eneolithic	Ancient_Siberian	Tuzovskie-Bugry-1 (Vasino-5) (Altai Krai, Pervomaysky District)	Russia	53.150774	83.822416	5925.0	159.0	2.62255929	666845.0	M	Pass	ZengReichNature2025	https://doi.org/10.1038/s41586-025-09189-3	True
I12355.AG	Argentina_BeagleChannel_1500BP_LateHorizon_Yamana	Ancient_South_America	Río Pipo (Beagle Channel, Tierra del Fuego)	Argentina	-54.85	-68.52	1490.0	98.0	2.9883543	658852.0	M	Pass	NakatsukaReichNatComm2020	https://doi.org/10.1038/s41467-020-17656-w	True
I12356.AG	Argentina_TierradelFuego_400BP_Haush	Modern_American_admixed	Caleta Falsa (Tierra del Fuego, Mitre Peninusula)	Argentina	-54.7	-65.35	280.0	107.0	1.34828734	630604.0	M	Pass	NakatsukaReichNatComm2020	https://doi.org/10.1038/s41467-020-17656-w	False
I12357.AG	Argentina_TierradelFuego_400BP_Haush	Modern_American_admixed	Caleta Falsa (Tierra del Fuego, Mitre Peninusula)	Argentina	-54.7	-65.35	330.0	98.0	1.13538043	592812.0	F	Pass	NakatsukaReichNatComm2020	https://doi.org/10.1038/s41467-020-17656-w	False
I12359.AG	Argentina_TierradelFuego_400BP_Haush	Ancient_South_America	Caleta Falsa (Tierra del Fuego, Mitre Peninusula)	Argentina	-54.7	-65.35	590.0	46.0	0.44180495	344788.0	M	Pass	NakatsukaReichNatComm2020	https://doi.org/10.1038/s41467-020-17656-w	True
I12360.AG	Argentina_TierradelFuego_400BP_Haush	Modern_American_admixed	Caleta Falsa (Tierra del Fuego, Mitre Peninusula)	Argentina	-54.7	-65.35	400.0	52.0	0.11593297	120067.0	M	Pass	NakatsukaReichNatComm2020	https://doi.org/10.1038/s41467-020-17656-w	False
I12361.AG	Argentina_TierradelFuego_400BP_Haush	Modern_American_admixed	Río Policarpo (Tierra del Fuego, Mitre Peninusula)	Argentina	-54.6	-65.58	420.0	52.0	0.12850599	129628.0	M	Pass	NakatsukaReichNatComm2020	https://doi.org/10.1038/s41467-020-17656-w	False
I12362.AG	Argentina_NorthTierradelFuego_5800BP	Ancient_South_America	La Arcillosa 2 (North Tierra del Fuego)	Argentina	-53.58	-68.02	5820.0	95.0	4.009307	771699.0	F	Pass	NakatsukaReichNatComm2020	https://doi.org/10.1038/s41467-020-17656-w	True
I12363.AG	Argentina_NorthTierradelFuego_500BP_Selknam	Modern_American_admixed	Puesto Pescador (North Tierra del Fuego)	Argentina	-53.28	-68.47	380.0	49.0	1.33391272	671295.0	M	Pass	NakatsukaReichNatComm2020	https://doi.org/10.1038/s41467-020-17656-w	False
I12364.AG	Argentina_NorthTierradelFuego_500BP_Selknam	Ancient_South_America	Margen Sur (North Tierra del Fuego)	Argentina	-53.82	-67.65	770.0	69.0	0.23762449	215697.0	F	Pass	NakatsukaReichNatComm2020	https://doi.org/10.1038/s41467-020-17656-w	True
I12365_alt1.AG	Argentina_NorthTierradelFuego_500BP_Selknam	Ancient_South_America	Margen Sur (North Tierra del Fuego)	Argentina	-53.82	-67.65	849.0	37.0	0.41051016	347971.0	M	MERGE_PASS	NakatsukaReichNatComm2020	https://doi.org/10.1038/s41467-020-17656-w	True
I12366.AG	Argentina_NorthTierradelFuego_500BP_Selknam	Modern_American_admixed	Pozo Tierra del Fuego 1 (North Tierra del Fuego)	Argentina	-53.66	-67.96	100.0	84.0	0.83175783	562024.0	F	Pass	NakatsukaReichNatComm2020	https://doi.org/10.1038/s41467-020-17656-w	False
I12365.AG	Argentina_NorthTierradelFuego_500BP_Selknam	Ancient_South_America	Margen Sur (North Tierra del Fuego)	Argentina	-53.82	-67.65	849.0	37.0	0.46872303	389599.0	F	MERGE_PASS	NakatsukaReichNatComm2020	https://doi.org/10.1038/s41467-020-17656-w	True
I12368.AG	Argentina_BuenosAires_800BP	Ancient_South_America	Mar Chiquita 1 (Buenos Aires Province, Ptdo. de Mar Chiquita)	Argentina	-37.7	-57.38	787.0	62.0	1.13251767	634810.0	M	Pass	Maravall-LópezNoresNature2025	https://doi.org/10.1038/s41586-025-09731-3	True
I12369.AG	Argentina_BuenosAires_800BP	Ancient_South_America	Mar Chiquita 1 (Buenos Aires Province, Ptdo. de Mar Chiquita)	Argentina	-37.7	-57.38	800.0	87.0	4.39790934	778768.0	F	Pass	Maravall-LópezNoresNature2025	https://doi.org/10.1038/s41586-025-09731-3	True
I12370.AG	Argentina_BuenosAires_2600BP	Ancient_South_America	El Guanaco 1 (Buenos Aires Province, Ptdo. de San Cayetano)	Argentina	-38.68	-59.65	2520.0	115.0	0.90793464	590702.0	M	Pass	Maravall-LópezNoresNature2025	https://doi.org/10.1038/s41586-025-09731-3	True
I12372.AG	Argentina_BuenosAires_2600BP	Ancient_South_America	El Guanaco 1 (Buenos Aires Province, Ptdo. de San Cayetano)	Argentina	-38.68	-59.65	2511.0	117.0	3.74071885	820603.0	M	Pass	Maravall-LópezNoresNature2025	https://doi.org/10.1038/s41586-025-09731-3	True
I12373.AG	Argentina_BuenosAires_2600BP	Ancient_South_America	El Guanaco 1 (Buenos Aires Province, Ptdo. de San Cayetano)	Argentina	-38.68	-59.65	2425.0	188.0	0.11560272	117693.0	M	Pass	Maravall-LópezNoresNature2025	https://doi.org/10.1038/s41586-025-09731-3	True
I12374.AG	Argentina_BuenosAires_2600BP	Ancient_South_America	El Guanaco 1 (Buenos Aires Province, Ptdo. de San Cayetano)	Argentina	-38.68	-59.65	2425.0	188.0	0.14299359	141437.0	M	Pass	Maravall-LópezNoresNature2025	https://doi.org/10.1038/s41586-025-09731-3	True
I12376.AG	Argentina_BuenosAires_2600BP	Ancient_South_America	Laguna Toro (Buenos Aires Province, Ptdo. de Coronel Dorrego)	Argentina	-38.84	-61.42	2333.0	127.0	0.20063113	196776.0	F	Pass	NakatsukaReichNatComm2020	https://doi.org/10.1038/s41467-020-17656-w	True
I12379.AG	Kenya_Historic	African_outgroup	Emurula Ole Polos Cairns (Narok County)	Kenya	-1.396	35.983	268.0	52.0	3.67836741	912335.0	M	Pass	PrendergastReichScience2019	https://doi.org/10.1126/science.aaw6275	False
I12381.AG	Kenya_IA_Pastoral	African_outgroup	Laikipia District Burial Site (Laikipia County)	Kenya	0.38	36.893	604.0	33.0	1.00628955	639118.0	F	Pass	PrendergastReichScience2019	https://doi.org/10.1126/science.aaw6275	True
I12384.AG	Kenya_PastoralN	African_outgroup	Ol Kalou (Nyandarua County)	Kenya	-0.263	36.375	1654.0	33.0	0.5653841	446888.0	M	Pass	PrendergastReichScience2019	https://doi.org/10.1126/science.aaw6275	True
I12391.AG	Kenya_IA_Pastoral	African_outgroup	Kasiole 2 (Narok County)	Kenya	-1.326	35.939	960.0	32.0	0.02166275	23596.0	U	CRITICAL	PrendergastReichScience2019	https://doi.org/10.1126/science.aaw6275	False
I12394.AG	Kenya_PastoralN_Elmenteitan	African_outgroup	Keringet Cave (Nakuru County)	Kenya	-0.358	35.699	1426.0	38.0	0.45587886	383005.0	F	Pass	PrendergastReichScience2019	https://doi.org/10.1126/science.aaw6275	True
I12398.AG	Kenya_PastoralN_Elmenteitan	African_outgroup	Rigo Cave (Nakuru County)	Kenya	-0.464	35.971	2593.0	74.0	0.51364242	419853.0	M	MERGE_PASS	PrendergastReichScience2019	https://doi.org/10.1126/science.aaw6275	True
I12410.AG	Spain_IA	West_Eurasian_control	Mas d'en Boixos-1 (Catalonia, Barcelona, Pacs del Penedès)	Spain	41.3616	1.6694	2375.0	48.0	4.60604586	812840.0	M	Pass	OlaldeReichScience2019	https://doi.org/10.1126/science.aav4040	True
I12411.AG	England_LIA_MIA_Arras	West_Eurasian_control	Pocklington (England, East Yorkshire)	United Kingdom	53.919396	-0.766635	2225.0	72.0	5.54868556	811267.0	F	Pass	PattersonReichNature2021	https://doi.org/10.1038/s41586-021-04287-4	True
I12412.AG	England_EastYorkshire_LIA_MIA_Arras	West_Eurasian_control	Pocklington (England, East Yorkshire)	United Kingdom	53.919396	-0.766635	2238.0	56.0	5.77413941	828377.0	F	Pass	PattersonReichNature2021	https://doi.org/10.1038/s41586-021-04287-4	True
I12413.AG	England_LIA_MIA_Arras	West_Eurasian_control	Pocklington (England, East Yorkshire)	United Kingdom	53.919396	-0.766635	2175.0	101.0	5.5545649	832743.0	M	Pass	PattersonReichNature2021	https://doi.org/10.1038/s41586-021-04287-4	True
I12414.AG	England_LIA_MIA_Arras	West_Eurasian_control	Pocklington (England, East Yorkshire)	United Kingdom	53.919396	-0.766635	2175.0	101.0	5.75776416	838691.0	F	Pass	PattersonReichNature2021	https://doi.org/10.1038/s41586-021-04287-4	True
I12415.AG	England_LIA_MIA_Arras	West_Eurasian_control	Pocklington (England, East Yorkshire)	United Kingdom	53.919396	-0.766635	2175.0	101.0	4.7181792	819829.0	F	Pass	PattersonReichNature2021	https://doi.org/10.1038/s41586-021-04287-4	True
I12433.AG	Algeria_KhenchelaCave_IA	West_Eurasian_control	Khenchela Cave (Aurès, Constantine)	Algeria	35.427657	7.145072	2752.0	6.0	4.49035101	767604.0	F	Pass	RingbauerReichNature2025	https://doi.org/10.1038/s41586-025-08913-3	True
I12440.AG	England_EN_Megalithic	West_Eurasian_control	Hazleton North (England, Gloucestershire, Cheltenham)	United Kingdom	51.861211	-1.883011	5550.0	58.0	2.38349474	705734.0	M	Pass	FowlerReichNature2021	https://doi.org/10.1038/s41586-021-04241-4	True
I12490.AG	Russia_Voronezh_N	West_Eurasian_control	Golubaya-Krinitsa (Voronezh Oblast, Rossoshansky District, Golubaya Krinitsa Village)	Russia	50.0913528	39.8945111	7450.0	42.0	2.29057419	723406.0	M	Pass	LazaridisReichNature2025	https://doi.org/10.1038/s41586-024-08531-5	True
I12491.AG	Russia_Voronezh_N	West_Eurasian_control	Golubaya-Krinitsa (Voronezh Oblast, Rossoshansky District, Golubaya Krinitsa Village)	Russia	50.0913528	39.8945111	7425.0	49.0	4.31805023	792026.0	M	Pass	LazaridisReichNature2025	https://doi.org/10.1038/s41586-024-08531-5	True
NEO178.AG	Russia_Eneolithic_Volosovo-Dup	West_Eurasian_control	Sakhtysh-2a (Ivanovo Oblast, Teykovsky District, Sakhtysh Village)	Russia	56.784	40.44866	5422.0	76.0	4.11445206	768636.0	M	Pass	AllentoftWillerslevNature2024	https://doi.org/10.1038/s41586-023-06865-0	True
I12496.AG	Russia_Ivanovo_Eneolithic_Volosovo_Lyalovo	West_Eurasian_control	Sakhtysh-2 (Ivanovo Oblast, Teykovsky District, Sakhtysh Village)	Russia	56.7825	40.4479	6500.0	548.0	4.13422803	766306.0	F	Pass	ZengReichNature2025	https://doi.org/10.1038/s41586-025-09189-3	True
I12498.AG	Russia_Ivanovo_Eneolithic_Volosovo_Lyalovo	West_Eurasian_control	Sakhtysh-2a (Ivanovo Oblast, Teykovsky District, Sakhtysh Village)	Russia	56.784	40.44866	6500.0	548.0	1.11748168	555535.0	M	Pass	LazaridisReichNature2025	https://doi.org/10.1038/s41586-025-09189-3	True
NEO179.AG	Russia_Eneolithic_Volosovo-Dup	West_Eurasian_control	Sakhtysh-2a (Ivanovo Oblast, Teykovsky District, Sakhtysh Village)	Russia	56.784	40.44866	5611.0	36.0	4.4004879	770431.0	F	Pass	AllentoftWillerslevNature2024	https://doi.org/10.1038/s41586-025-09189-3	True
I12507.AG	Moldova_EBA_Yamnaya	West_Eurasian_control	Slobodzeya (Transnistria, Camenca District, Sadki)	Moldova	47.919275	28.85375278	4846.0	11.0	1.49385863	751644.0	F	Pass	NikitinReichNature2025	https://doi.org/10.1038/s41586-024-08372-2	True
I12510.AG	Moldova_MBA	West_Eurasian_control	Slobodzeya (Transnistria, Camenca District, Sadki)	Moldova	47.919275	28.85375278	4003.0	53.0	1.01616406	667231.0	F	Pass	LazaridisReichScience2022	https://doi.org/10.1126/science.abm4247	True
I12512.AG	Moldova_EBA_Yamnaya	West_Eurasian_control	Slobodzeya (Transnistria, Camenca District, Sadki)	Moldova	47.919275	28.85375278	4711.0	66.0	0.05278719	56297.0	M	Pass	NikitinReichNature2025	https://doi.org/10.1038/s41586-024-08372-2	True
I12514.AG	Spain_Medieval_Islamic	West_Eurasian_control	Palau Castell de Betxí (Valencian Community, Castellón, Betxí)	Spain	39.9333	-0.2	854.0	40.0	0.68883116	515948.0	M	Pass	OlaldeReichScience2019	https://doi.org/10.1126/science.aav4040	True
I12515.AG	Spain_Medieval_Islamic	West_Eurasian_control	Palau Castell de Betxí (Valencian Community, Castellón, Betxí)	Spain	39.9333	-0.2	750.0	58.0	0.84381114	590321.0	M	Pass	OlaldeReichScience2019	https://doi.org/10.1126/science.aav4040	True
I12516.AG	Spain_Medieval_Islamic	West_Eurasian_control	Plaza Parroquial (Valencian Community, Castellón, Vinaròs)	Spain	40.4703	0.4756	937.0	37.0	0.53614035	437511.0	F	Pass	OlaldeReichScience2019	https://doi.org/10.1126/science.aav4040	True
I12517.AG	Spain_Punic-oEurope	West_Eurasian_control	Solar Los Chinchorros (Andalusia, Cádiz)	Spain	36.5131	-6.2814	2594.0	67.0	0.07082847	75508.0	M	Pass	RingbauerReichNature2025	https://doi.org/10.1038/s41586-025-08913-3	True
I12560.AG	Spain_IA_Tartessian	West_Eurasian_control	La Angorrilla (Andalusia, Sevilla, Alcalá del Río)	Spain	37.51833	-5.97833	2550.0	58.0	0.00781392	8661.0	F	Pass	OlaldeReichScience2019	https://doi.org/10.1126/science.aav4040	False
I12561.AG	Spain_IA_Tartessian	West_Eurasian_control	La Angorrilla (Andalusia, Sevilla, Alcalá del Río)	Spain	37.51833	-5.97833	2550.0	58.0	0.03614079	39126.0	M	Pass	OlaldeReichScience2019	https://doi.org/10.1126/science.aav4040	True
I12570.AG	Mexico_1100BP	Ancient_Mesoamerica	Cueva De Los Muertos Chiquitos (Rio Zape)	Mexico	25.812514	-105.7917	1015.0	30.0	2.96831152	848197.0	M	Pass	NakatsukaReichNature2023	https://doi.org/10.1038/s41586-023-06771-5	True
I12571.AG	Mexico_1100BP	Ancient_Mesoamerica	Cueva De Los Muertos Chiquitos (Rio Zape)	Mexico	25.812514	-105.7917	1133.0	37.0	0.20712491	200646.0	M	Pass	NakatsukaReichNature2023	https://doi.org/10.1038/s41586-023-06771-5	True
I12572.AG	Mexico_1100BP	Ancient_Mesoamerica	Cueva De Los Muertos Chiquitos (Rio Zape)	Mexico	25.812514	-105.7917	1047.0	52.0	3.57606513	872194.0	M	Pass	NakatsukaReichNature2023	https://doi.org/10.1038/s41586-023-06771-5	True
I12574.AG	Mexico_1700BP	Ancient_Mesoamerica	Cueva De Los Muertos Chiquitos (Rio Zape)	Mexico	25.812514	-105.7917	1723.0	35.0	0.03703073	40313.0	M	Pass	NakatsukaReichNature2023	https://doi.org/10.1038/s41586-023-06771-5	True
I12576.AG	Haiti_Ceramic	Ancient_Caribbean	Diale 1 (Nord-Est Department, Fort-Liberté, Phaeton)	Haiti	19.6825	-71.872778	950.0	115.0	4.14265204	908290.0	M	Pass	FernandesReichNature2021	https://doi.org/10.1038/s41586-020-03053-2	True
I12601.AG	Argentina_Cordoba_4200BP	Ancient_South_America	Club UBSISA (Córdoba Province, Calamuchita Dpto., Amboy)	Argentina	-32.2009	-64.5096	4157.0	139.0	0.48930029	374124.0	M	Pass	Maravall-LópezNoresNature2025	https://doi.org/10.1038/s41586-025-09731-3	True
I12602.AG	Argentina_Cordoba_900BP	Ancient_South_America	Cerro Colorado (Córdoba Province, Tulumba Dpto.)	Argentina	-30.09	-63.93	802.0	49.0	1.00468957	524262.0	M	Pass	Maravall-LópezNoresNature2025	https://doi.org/10.1038/s41586-025-09731-3	True
I12603.AG	Argentina_Cordoba_700BP	Ancient_South_America	El Mistolar (Córdoba Province, San Justo Dpto.)	Argentina	-30.63	-62.85	617.0	56.0	1.03026579	553517.0	M	Pass	Maravall-LópezNoresNature2025	https://doi.org/10.1038/s41586-025-09731-3	True
I12604.AG	Argentina_Cordoba_1700BP	Ancient_South_America	El Vado (Córdoba Province, Totoral Dpto.)	Argentina	-30.85	-64.29	2105.0	119.0	0.49450001	400418.0	F	Pass	Maravall-LópezNoresNature2025	https://doi.org/10.1038/s41586-025-09731-3	True
I12605.AG	Argentina_Cordoba_700BP	Ancient_South_America	Isla Orihuela (Córdoba Province, San Justo Dpto.)	Argentina	-30.85	-62.45	700.0	144.0	0.0205538	22570.0	M	Pass	Maravall-LópezNoresNature2025	https://doi.org/10.1038/s41586-025-09731-3	False
I12606.AG	Argentina_Cordoba_1800BP	Ancient_South_America	Estancia La Elisa (Córdoba Province, Río Primero Dpto.)	Argentina	-30.74	-62.94	1780.0	63.0	0.77609398	480118.0	M	Pass	Maravall-LópezNoresNature2025	https://doi.org/10.1038/s41586-025-09731-3	True
I12611.AG	England_LBA	West_Eurasian_control	Blackberry Field (England, Wiltshire, Potterne)	United Kingdom	51.330985	-2.050187	2900.0	87.0	0.00769659	8209.0	F	Pass	PattersonReichNature2021	https://doi.org/10.1038/s41586-021-04287-4	False
I12612.AG	England_LBA	West_Eurasian_control	Blackberry Field (England, Wiltshire, Potterne)	United Kingdom	51.330985	-2.050187	2900.0	87.0	0.00492074	5284.0	F	Pass	PattersonReichNature2021	https://doi.org/10.1038/s41586-021-04287-4	False
I12613.AG	England_LBA	West_Eurasian_control	Blackberry Field (England, Wiltshire, Potterne)	United Kingdom	51.330985	-2.050187	2900.0	87.0	0.00898197	9770.0	F	Pass	PattersonReichNature2021	https://doi.org/10.1038/s41586-021-04287-4	False
I12619.AG	Ukraine_Odesa_EBA_Yamnaya	West_Eurasian_control	Vapnyarka (Odesa Oblast, Odesa District, Fontanka Municipality)	Ukraine	46.5862	30.878677	4565.0	114.0	1.32043065	722193.0	M	Pass	NikitinReichNature2025	https://doi.org/10.1038/s41586-024-08372-2	True
I12621.AG	Ukraine_Odesa_EBA_Catacomb	West_Eurasian_control	Dubynovе (Odesa Oblast, Podilsk District, Savran Municipality)	Ukraine	48.13	30.28	4440.0	61.0	0.00955904	10354.0	M	Pass	NikitinReichNature2025	https://doi.org/10.1038/s41586-024-08372-2	False
I12626.AG	Russia_AltaiKrai_N	Ancient_Siberian	Chumysh-Perekat-1 (Altai Krai, Zalesovsky District)	Russia	53.82419444	84.61233333	8375.0	217.0	3.68627519	770154.0	M	Pass	ZengReichNature2025	https://doi.org/10.1038/s41586-025-09189-3	True
I12627.AG	Russia_AltaiKrai_Eneolithic	Ancient_Siberian	Tuzovskie-Bugry-1 (Vasino-5) (Altai Krai, Pervomaysky District)	Russia	53.150774	83.822416	5925.0	159.0	3.95285315	773632.0	F	Pass	ZengReichNature2025	https://doi.org/10.1038/s41586-025-09189-3	True
I12628.AG	Russia_AltaiKrai_Eneolithic	Ancient_Siberian	Tuzovskie-Bugry-1 (Vasino-5) (Altai Krai, Pervomaysky District)	Russia	53.150774	83.822416	5820.0	48.0	4.17013764	803976.0	M	Pass	ZengReichNature2025	https://doi.org/10.1038/s41586-025-09189-3	True
I12637.AG	Moldova_EBA_Yamnaya	West_Eurasian_control	Slobodzeya (Transnistria, Camenca District, Sadki)	Moldova	47.919275	28.85375278	4850.0	231.0	1.80406539	698483.0	M	Pass	NikitinReichNature2025	https://doi.org/10.1038/s41586-024-08372-2	True
I12640.AG	Spain_IA	West_Eurasian_control	Can Roquetes (Catalonia, Barcelona, Sabadell)	Spain	41.5373	2.1329	2550.0	58.0	0.0595304	63074.0	M	Pass	OlaldeReichScience2019	https://doi.org/10.1126/science.aav4040	True
I12641.AG	Spain_IA	West_Eurasian_control	Can Roquetes (Catalonia, Barcelona, Sabadell)	Spain	41.5373	2.1329	2599.0	74.0	0.07074243	74992.0	M	Pass	OlaldeReichScience2019	https://doi.org/10.1126/science.aav4040	True
I12642.AG	Spain_IA	West_Eurasian_control	Can Roquetes (Catalonia, Barcelona, Sabadell)	Spain	41.5373	2.1329	2443.0	84.0	0.01163875	12717.0	F	Pass	OlaldeReichScience2019	https://doi.org/10.1126/science.aav4040	False
I12643.AG	Spain_IA	West_Eurasian_control	Can Roquetes (Catalonia, Barcelona, Sabadell)	Spain	41.5373	2.1329	2553.0	98.0	0.00615658	6538.0	F	Pass	OlaldeReichScience2019	https://doi.org/10.1126/science.aav4040	False
I12644.AG	Spain_Medieval_Islamic	West_Eurasian_control	Carrer Sagunto 49 (Valencia)	Spain	39.4697	-0.3774	750.0	58.0	0.83764934	562261.0	M	Pass	OlaldeReichScience2019	https://doi.org/10.1126/science.aav4040	True
I12645.AG	Spain_Medieval_Islamic	West_Eurasian_control	Carrer Sagunto 49 (Valencia)	Spain	39.4697	-0.3774	750.0	58.0	0.04194278	44904.0	F	Pass	OlaldeReichScience2019	https://doi.org/10.1126/science.aav4040	True
I12646.AG	Spain_Medieval_Islamic	West_Eurasian_control	Carrer Sagunto 49 (Valencia)	Spain	39.4697	-0.3774	750.0	58.0	0.00839707	9219.0	M	Pass	OlaldeReichScience2019	https://doi.org/10.1126/science.aav4040	False
I12647.AG	Spain_Medieval_Islamic	West_Eurasian_control	Carrer Sagunto 49 (Valencia)	Spain	39.4697	-0.3774	750.0	58.0	1.1566095	633717.0	F	Pass	OlaldeReichScience2019	https://doi.org/10.1126/science.aav4040	True
I12648.AG	Spain_Medieval_Islamic	West_Eurasian_control	Carrer Sagunto 49 (Valencia)	Spain	39.4697	-0.3774	750.0	58.0	0.02700847	29315.0	M	Pass	OlaldeReichScience2019	https://doi.org/10.1126/science.aav4040	False
I12649.AG	Spain_Medieval_Islamic	West_Eurasian_control	Carrer Sagunto 49 (Valencia)	Spain	39.4697	-0.3774	750.0	58.0	0.14170822	142721.0	M	Pass	OlaldeReichScience2019	https://doi.org/10.1126/science.aav4040	True
I12650.AG	Spain_Medieval_Islamic	West_Eurasian_control	Carrer Sagunto 49 (Valencia)	Spain	39.4697	-0.3774	750.0	58.0	0.00739676	7692.0	M	Pass	OlaldeReichScience2019	https://doi.org/10.1126/science.aav4040	False
I12664.AG	Italy_Sicily_ImperialRoman_Sicilia	West_Eurasian_control	Birgi (Sicily, Trapani, Marsala)	Italy	37.885001	12.475	1838.0	38.0	3.28980419	869029.0	F	Pass	RingbauerReichNature2025	https://doi.org/10.1038/s41586-025-08913-3	True
I12665.AG	Italy_Sicily_Roman_Punic	West_Eurasian_control	Birgi (Sicily, Trapani, Marsala)	Italy	37.885001	12.475	2082.0	59.0	1.84591258	797418.0	M	Pass	RingbauerReichNature2025	https://doi.org/10.1038/s41586-025-08913-3	True
I12666.AG	Italy_Sicily_IA_b_Punic	West_Eurasian_control	Birgi (Sicily, Trapani, Marsala)	Italy	37.885001	12.475	2455.0	89.0	2.35034446	835003.0	F	Pass	RingbauerReichNature2025	https://doi.org/10.1038/s41586-025-08913-3	True
